duration,packets,bytes,packet_rate,byte_rate,mean_packet_size,std_packet_size,mean_iat,std_iat,cv_iat,autocorrelation_lag1,timing_regularity,src_ip_entropy,dst_ip_entropy,dns_query_rate,dns_mean_query_length,dns_mean_entropy,dns_txt_ratio,dns_nxdomain_ratio,dns_dga_score,dns_tunnel_score,has_tls,tls_cipher_count,has_sni,tls_suspicion_score,hosts_per_sec,ports_per_sec,unique_destinations,unique_ports,syn_only_ratio,vertical_scan_score,horizontal_scan_score,exfil_byte_ratio,outbound_bytes,label,class_name
6.469494867184114,10,213,21.528933959820353,438.8276878591809,332.3876641982936,88.75938315066225,0.7213899677148636,0.33326618274654746,0.015798768870925087,0.903910780500869,0.9189743251523234,0.4963269232948353,0.8745837567479211,0.48235898467622224,21.415834998421417,1.9980372863593885,0.004734101675549918,0.02923055341580167,0.19635211175852077,0.0935592809428745,0,0,0,0.12365959182197249,0.06773046705813962,0.33882412741622514,1,1,0.018433870013356037,0.04204282932032763,0.07261961422659516,0.8470408483065612,43,2,c2
39.44942364453348,4,183,1.3822440337405875,75.34715009638444,474.13854799383216,61.44233418867342,0.10628022815229407,1.0024494011385636,1.9917357990545888,-0.011694322314865654,0.1885964304797434,1.1703347417739198,0.491412172031813,0.6149021653647332,18.811259328090234,1.2055686557726113,0.03202066799204752,0.031232157348015117,0.06584612343449857,0.054228930098207534,1,0,1,0.08152233879806746,0.42991385496339624,0.8382084737398482,7,1,0.0669518876946726,0.00642638720204779,0.09524724890932353,0.9435451916128135,84,0,benign
12.749913711758243,45,315,14.992885279164527,152.0663853127879,430.61948633458775,72.96530982973107,0.3637215914586208,0.3886023617239964,2.7176720685452804,0.06317617121722655,0.06248030360711008,0.3493699601382947,0.8106077605598017,0.729085060459429,7.930448482639023,2.2641711316708877,0.0007302123258772331,0.007080638287688307,0.10124606045171353,0.061536596243393055,0,1,1,0.14991165112044685,2.242312185032208,1.4529983784793783,1,1,0.01877777820398756,0.09797637071368281,0.0983742305002283,0.5049623271744454,221,0,benign
16.597065610956637,3,458,1.9693125187193976,14.887951202487685,513.753608893946,34.51764946463104,0.1815580613642982,0.9770154422720821,1.3805390615036048,-0.05480358950889277,0.002195285513562628,1.660744743128766,0.03694346212381494,0.5271094016010242,19.915019564267336,1.6771418231684068,0.01611436127410427,0.004784582253259445,0.0926305923558183,0.0818793130815189,0,3,1,0.1726946419883973,0.5408073213891038,0.9674527852896402,1,1,0.0953510147836081,0.09056934840403041,0.0502496977602786,1.013973027221729,265,0,benign
6.214530245513067,5,1017,22.19823406633534,6.359987441132187,362.3095070631904,39.122864784112906,0.3223722710614275,0.7022193783863283,2.5463421743212242,-0.05494158261889683,0.19708950635039443,1.1510083375637372,1.1634304317909998,0.8307861781401445,25.348376203432515,2.4232132443296206,0.028529446008067075,0.01842905735164301,0.09173183661277305,0.00936644320910468,0,1,1,0.15493250369450368,0.8550601982781977,0.006395752329781636,1,1,0.06972134322633358,0.0919577899603379,0.017577854050064012,0.4492034400802867,219,0,benign
4.477009700245408,29,63,29.700170981724447,9.808539862587876,463.74706178464237,90.98141230026206,0.32452778674205257,0.17581763574656895,2.692940686857548,0.19897295476694596,0.18429772654899976,1.8401054286696992,0.6774015772250912,0.12492103572763678,10.453030608828776,2.2505654458090847,0.002800302322080378,0.013738593987707848,0.14492780423680543,0.027073996845572514,1,3,1,0.10134949657579928,0.04477007232827551,0.10816731466781246,8,1,0.064724025355196,0.009048315156933306,0.08390427296306126,1.1490338828630693,782,0,benign
17.342341079722186,4,316,6.135952254190275,142.58431124866703,404.9057728357432,7.3171401621475844,0.3029692243187267,0.055756485601509795,1.7274071815799381,0.16826335270101025,0.10551883706520063,0.023775975664272364,1.1455547988969783,0.06982406880985799,14.607635666073492,2.2807359104618836,0.02418913167895921,0.00030746498601545437,0.13236786305572273,0.015048485039423565,1,2,0,0.07958627880866026,0.24961996993151628,0.3717219390928123,6,2,0.08591910623584846,0.022716731501976298,0.05873199175232827,0.17801166863850687,128,0,benign
5.237929469716127,11,3547,4.672018266308397,94.14514996219073,637.7749799127379,33.59330780842053,0.7805621333004649,0.49941274396608626,2.988186397647855,0.14205779038160565,0.11124965448932152,0.7942401698773036,0.6241846482379012,17.728740626579885,78.14660270400574,1.3249300226852445,0.9445119885532518,0.006284751162745583,0.15760024924896907,0.9527554164011902,0,1,1,0.07585315172856244,2.0476052500988646,0.1873426017898716,1,1,0.07320852962894803,0.052419328018167524,0.03560165391314423,1.4277925408848533,99,4,dns_tunnel
12.952669591845059,4,478,39.44916593891599,149.86661663843262,532.8520329924319,14.40164754779949,0.22069251254321046,0.2626126596927907,2.4914260197777853,0.12228311946755097,0.17278059026130538,0.7793417449888844,1.0675430602098646,0.1325808792562894,11.239513168620409,2.0895326454652583,0.04866558897634651,0.03486174926844948,0.08218744424527243,0.029846351234231284,0,3,0,0.16730669489255917,87.20459308477955,330.9793117200345,3,877,0.9125957167452363,0.05375344908647914,0.0577681114947009,0.5630443479274201,240,5,recon
2.8071048902479054,1,129,1.5134832493294175,81.2623359179865,654.9371897945418,51.67393509381356,1.6661485396582028,0.21977273687720772,0.04622216994621407,0.8866647608294842,0.8478099888729238,1.4194033869738154,0.8400166998476055,0.027714297640329327,20.817400911984993,1.8565849056769093,0.02978353496676375,0.013201520132207562,0.15374062644272132,0.0773110744996209,0,3,0,0.15731608962889182,0.04362612370795297,0.825382998277508,4,15,0.09735806581486994,0.07356923954992584,0.036955646008060554,0.3156698928840338,220,2,c2
